"fileName","language","participant","itemType","itemNum","focus","annotationNum","annotationNumTarget","word","syllText","syllTextPre","syllTextPost","percProm","duration","duration_noSilence","ampl_median","ampl_noSilence_median","env_slope","pitch_median_norm","pitch_sd_norm","f0_slope_norm","specCentroid_median","entropy_median","HNR_median","amEnvDep_median","fmDep_median","durationPre","duration_noSilencePre","ampl_medianPre","ampl_noSilence_medianPre","env_slopePre","pitch_median_normPre","pitch_sd_normPre","f0_slope_normPre","specCentroid_medianPre","entropy_medianPre","HNR_medianPre","amEnvDep_medianPre","fmDep_medianPre","durationPost","duration_noSilencePost","ampl_medianPost","ampl_noSilence_medianPost","env_slopePost","pitch_median_normPost","pitch_sd_normPost","f0_slope_normPost","specCentroid_medianPost","entropy_medianPost","HNR_medianPost","amEnvDep_medianPost","fmDep_medianPost"
"G29_T_32_B_2_Adj_gɛl_2","German",29,"target",32,"background",2,3,"A","gɛl","pre","postpre","2",0.26,0.235,0.115223355615392,0.115734747428981,0.00012607103397569,0.0356654565847378,-0.524299367171574,1.27421977368739,320.839040486207,0.481057945912175,4.73106335806435,0.280720576704268,0.246237903613838,0.217,0.185,0.0215510049925476,0.0258336593322385,-0.0001386789235944,2.76564816640886,-0.181792266560513,-0.273609100670539,211.003442672795,0.48117619518341,4.10149743722675,0.255071838517951,3.4440784829885,0.084,0.075,0.0674969880999642,0.0674969880999642,-0.00023754327194927,1.70159965872232,-0.518609320820454,-2.18983268392358,290.716000107874,0.415841961052791,10.7955771211442,1,3.89646992223792
"G29_T_32_B_4_N_faʁ_2","German",29,"target",32,"background",4,5,"N","faʁ","postpre","post","2",0.355,0.345,0.0654682695932754,0.0661596566288273,0.0002718941267392,0.546593559625771,-0.583749024010408,0.199341971720919,309.614510469157,0.348956417043138,11.0363909914744,0.287524189525962,0.21952140843262,0.084,0.075,0.0674969880999642,0.0674969880999642,-0.00023754327194927,1.70159965872232,-0.518609320820454,-2.18983268392358,290.716000107874,0.415841961052791,10.7955771211442,1,0.194548931952156,0.189,0.185,0.0615045168809499,0.0615045168809499,-0.00023733959448714,2.51459897990373,0.572363151079813,4.65978055478537,327.389918725217,0.19563907580325,8.77676735973575,1,1.33110698309902
"G29_T_33_B_3_Adj_li_3","German",29,"target",33,"background",3,4,"A","li","pre","post","3",0.46,0.445,0.0807398340528248,0.0813596713999228,0.00033081863800642,0.503207839109364,2.65596734052643,1.79307260249164,234.192337048465,0.414727993367731,7.38926460612024,0.199160683283638,0.99415624818418,0.256,0.255,0.0651141938058808,0.0651141938058808,-0.00011780621000857,-1.03469448494759,-0.671554174218982,-0.0296674196112526,264.296147610677,0.631099153887673,7.23005481218503,0.624381239893102,0.112403534282293,0.305,0.295,0.120675815709528,0.120675815709528,-8.77425793591116e-05,-0.145439494559399,0.988836268463457,-1.02027593525243,312.985212959213,0.449028424580329,8.54826081633333,0.353641368286842,0.250162863266532
"G29_T_33_B_6_N_fly_2","German",29,"target",33,"background",6,7,"N","fly","pre","post","2",0.74,0.735,0.0688555775380276,0.114010717151539,0.00024112940516452,0.0156662404101214,0.252116515495779,0.255747863988723,212.610039800508,0.34657559655276,10.6245830970726,0.168110867170409,0.213328437057789,0.197,0.195,0.0779858945633979,0.0779858945633979,-0.00025856174582882,-0.214723648563146,-0.557799331930476,-0.189428534716969,260.458603868166,0.380627059183396,10.633421643238,1,0.130123464275464,0.418,0.415,0.0400706022407091,0.0400706022407091,-0.00014654251297223,1.66569969987973,3.00154432845098,-1.02027593525243,271.449960229045,0.553802665465755,5.85412042520107,0.20024954403601,3.89646992223792
"G29_T_34_B_2_Adj_bʁɔ_2","German",29,"target",34,"background",2,3,"A","bʁɔ","pre","post","2",0.326,0.315,0.0707617458564998,0.0954425243312852,0.00043196730491231,-0.394349026480649,-0.511188823967974,1.17458815993126,279.220922803258,0.644744549344608,5.71129486709396,0.350826065248293,0.342494474769627,0.2,0.175,0.0348484995132166,0.0404425361207277,-0.0002584650243195,-0.95378114775986,0.0210693588446951,0.0587626438611962,248.236390307099,0.622010177289833,5.60822375242768,0.961942792597134,0.156381962328417,0.249,0.245,0.0317526486354292,0.0317526486354292,0.00014110574833156,-0.400745637000914,-0.682794062401038,-0.209703483852869,267.560722222251,0.481104282315353,9.79825573817299,0.301620696900677,0.0283588184400711
"G29_T_34_B_5_N_na_2","German",29,"target",34,"background",5,6,"N","na","pre","post","2",0.348,0.345,0.0738936060990636,0.0738936060990636,-3.42655988190527e-05,-0.805008647598295,-0.612898249058264,-0.282925891860789,250.449073379155,0.634183865555206,5.44348988327045,0.488898983971211,0.0240681480266787,0.109,0.105,0.0748506997149321,0.0748506997149321,-7.83842849975394e-05,-0.630874072503248,-0.674850861628512,-0.273609100670539,272.530321523686,0.607575716090333,7.40589033585915,1,0.12919623328883,0.235,0.225,0.0273599269618266,0.0273599269618266,-7.42721826278314e-05,4.43969289038054,2.43196747577629,-0.618556468810858,311.932701506913,0.641601491730733,5.10905656078925,0.330647092901702,1.20650826296004
"G29_T_35_B_2_Adj_ʁɔʒ_2","German",29,"target",35,"background",2,3,"A","ʁɔʒ","pre","postpre","2",0.498,0.465,0.0951676957625239,0.0962784652620705,5.54675326957337e-06,-0.73679421410944,-0.385624832172984,0.450527156268308,269.217122809682,0.581248241354288,6.40913731856044,0.239501936291143,0.0276932958397738,0.193,0.185,0.0467107369338971,0.0467107369338971,-2.30341529523664e-05,-0.409716938499508,-0.686718002031077,-0.347505270933536,308.179889393072,0.637336595891184,5.03638351766456,0.952117180477981,0.156381962328417,0.457,0.415,0.063631280737414,0.0654263549181156,-0.00017732511531831,-0.95378114775986,-0.487188147181163,-0.0580885396862112,215.577626120377,0.506434403747638,10.2874744210806,0.348283631713538,0.146996103324968
"G29_T_35_B_5_N_bʁat_1","German",29,"target",35,"background",5,6,"N","bʁat","postpre","post","1",0.295,0.235,0.0217585629296855,0.024981694422536,6.52562595254864e-05,1.31944648148957,-0.570013229695516,0.165146412878169,221.338122576297,0.634203872210176,11.7204111174063,0.515358537763839,0.0240681480266787,0.457,0.415,0.063631280737414,0.0654263549181156,-0.00017732511531831,-0.95378114775986,-0.487188147181163,-0.0580885396862112,215.577626120377,0.506434403747638,10.2874744210806,0.348283631713538,0.146996103324968,0.271,0.265,0.0119292348055273,0.0119292348055273,1.84607314152748e-05,4.43969289038054,0.572363151079813,2.05426167236029,235.576107053436,0.63462279289415,10.7955771211442,0.257620495020631,1.5041261210173
"G30_T_01_F_2_Adj_kʁy_2","German",30,"target",1,"filler",2,3,"A","kʁy","pre","postpre","2",0.362,0.355,0.0103636175753217,0.0103784916263967,5.98891776815184e-05,1.38714046685649,0.69735658289439,0.720044997633242,327.795131683593,0.3005463124572,15.9707912534329,0.298115655524462,0.555884130043346,0.203,0.195,0.0109403638355998,0.0109403638355998,-8.45361799114768e-05,0.2152176217668,-0.666726611932774,-0.110541457078865,310.638885644972,0.302188177396099,8.47529781947833,1,0.178238292935393,0.379,0.245,0.00503944732091493,0.00814234027704082,-6.49411236876184e-05,0.488324758892608,-0.487885807583871,0.110885484320944,257.640754136267,0.296463256347322,15.2733146719544,0.20002722563874,0.197453802081412
"G30_T_01_F_4_N_kɔf_1","German",30,"target",1,"filler",4,5,"N","kɔf","postpre","post","1",0.235,0.225,0.00629663188360892,0.00629663188360892,3.91313355592839e-05,-0.442242682679616,-1.01220231279877,-2.79844137415,308.630494048627,0.377732236676649,9.8906736463881,0.414655983598842,0.117620081679746,0.379,0.245,0.00503944732091493,0.00814234027704082,-6.49411236876184e-05,0.488324758892608,-0.487885807583871,0.110885484320944,257.640754136267,0.296463256347322,15.2733146719544,0.20002722563874,0.197453802081412,0.172,0.165,0.0132051271996997,0.0132051271996997,6.86531716882815e-05,-0.493590442398338,-0.709297771637362,-1.54629719178284,289.625779238477,0.410865656042229,9.29701913095978,0.948004395460936,0.067705708760143
"G30_T_02_I_2_Adj_li_3","German",30,"target",2,"information",2,3,"A","li","pre","post","3",0.21,0.205,0.0219724158902931,0.0219724158902931,4.74346448981601e-05,0.781121590965797,1.0313587160879,1.41146573530318,294.086153420503,0.306680660884963,9.66009428302713,0.192132492082307,0.723348744356073,0.116,0.115,0.0175781556229054,0.0175781556229054,0.00017439828002079,0.436858997580514,0.810392946218475,0.89641314850626,304.233137297614,0.352574367293658,11.5079062130612,1,0.66934096308654,0.172,0.165,0.0425094444068993,0.0425094444068993,-2.41729256001618e-05,0.665906985462904,0.441839866434355,-1.14015343033077,346.661269903306,0.248658120452973,10.2645594687881,1,0.253074193416702
"G30_T_02_I_5_N_ga_1","German",30,"target",2,"information",5,6,"N","ga","pre","post","1",0.274,0.265,0.0271342217039581,0.0271342217039581,3.85457635595112e-05,-1.02714967361551,-0.987057377847561,0.289086040880874,240.436250530442,0.348519991182761,12.0806657382833,0.544832640439632,0.0992019715530574,0.264,0.215,0.0134654752631934,0.0165412058012737,-0.00010107925178411,-0.00560692061753832,-0.665263059549497,0.0873475341248881,244.432317722565,0.312208222017086,11.7501323373076,0.148251551254232,0.121748033205701,0.221,0.215,0.0173665433113413,0.0173665433113413,-3.91390449116624e-05,-1.37837042206816,-0.335293980790122,0.104404531876854,275.21081870198,0.400334380978017,10.1766807878318,0.366862437818891,0.139213491785494
"G30_T_03_I_3_Adj_li_2","German",30,"target",3,"information",3,4,"A","li","pre","post","2",0.13,0.125,0.0193147839805987,0.0193147839805987,0.00020836765235584,-0.279174016587203,-0.55460177543745,0.76275982211942,263.33960038702,0.339699046220957,13.9839239884904,1,0.255585962096603,0.202,0.195,0.0245367112709025,0.0245367112709025,-0.00016578036878491,-0.79769920938448,-0.891951512816138,0.181876709540684,259.578439164818,0.400116306361591,9.25170016592002,1,0.0152455315815487,0.115,0.105,0.0488139555267463,0.0488139555267463,-2.70792791220255e-05,-0.720034327920267,0.311235641033808,-1.41959401103307,268.292094036253,0.369320475174688,9.98770394091542,1,0.461560970845781
"G30_T_03_I_6_N_fʏl_1","German",30,"target",3,"information",6,7,"N","fʏl","pre","post","1",0.206,0.205,0.00768156617763157,0.00768156617763157,7.50153154854601e-05,-1.31988210517089,-0.50424764148074,-0.0714076223819328,270.141644767921,0.404900575659028,11.1897464801051,1,0.173723939985025,0.078,0.075,0.016822874817038,0.016822874817038,-0.0002747069802846,-1.14684637434926,-1.04039393266038,1.6004141801903,241.540309369462,0.54420511567643,6.23829535742914,1,0.0758268733239476,0.272,0.235,0.00965466323719146,0.00999428770203745,-7.36930842027513e-05,-1.63152422150965,-0.911239751379682,0.181257772837142,260.910630065389,0.390679161822542,9.89607883654234,0.481855505194103,0.161907444290835
"G30_T_04_C_3_Adj_gʁy_3","German",30,"target",4,"contrastive",3,4,"A","gʁy","pre","postpre","3",0.316,0.315,0.0209246182380553,0.0209246182380553,0.00010089231646122,1.4835691213647,-0.490469289164405,-0.338895583945574,324.867215866378,0.259479028048673,16.1253252889139,0.376195217416148,0.0714206485993282,0.172,0.165,0.00720832822864537,0.00720832822864537,-1.14163016446843e-05,0.120548960942958,1.89988591613665,0.739196816426077,271.688811945516,0.367260040680182,6.03784465526228,0.870319234525044,0.358338868668929,0.205,0.195,0.0151688395118902,0.0151688395118902,-0.00011436546741465,-0.166605483643576,0.555252665454436,-0.118324437192444,271.793307383139,0.408731352486785,8.95987165328609,1,0.567233961333863
"G30_T_04_C_5_N_kɛʁ_2","German",30,"target",4,"contrastive",5,6,"N","kɛʁ","postpre","post","2",0.316,0.315,0.00801136950446021,0.00801136950446021,3.26164959013831e-05,-1.01504470604661,1.16380147276885,-0.906593463100939,271.296389358414,0.372762939559926,11.2221548021949,0.331875266818819,1.47907872168761,0.205,0.195,0.0151688395118902,0.0151688395118902,-0.00011436546741465,-0.166605483643576,0.555252665454436,-0.118324437192444,271.793307383139,0.408731352486785,8.95987165328609,1,0.567233961333863,0.267,0.265,0.00908127445544584,0.00908127445544584,-1.10967253378503e-05,-0.729779460806896,-0.476056245370915,0.694702825295972,263.258148375191,0.468823928775404,8.37668643184365,0.247612212479833,0.10019072182337
"G30_T_05_R_2_Adj_gʁy_2","German",30,"target",5,"corrective",2,3,"A","gʁy","pre","postpre","2",0.248,0.245,0.0285746690342558,0.0285746690342558,0.00025471998253709,0.967909236396575,0.0557366172653632,-0.48429630850109,372.467784602974,0.291720586430175,18.3128257238312,0.322126772326719,0.627870590299032,0.151,0.145,0.00262496465590966,0.00281730969500598,9.71943666706047e-06,1.67159380695449,1.97446925326937,-1.26810678410184,276.830682807048,0.347968341318372,8.167374606615,0.98939983733805,0.361371050421454,0.168,0.165,0.0187881588416703,0.0187881588416703,-0.00018188296837161,-0.261214565540564,1.01892125790993,-2.0087467190298,287.621434093738,0.423179063029044,6.67402121012489,1,0.308635274917556
