"fileName","language","participant","itemType","itemNum","focus","annotationNum","word","syllText","duration"
"G11_T_10_F_5_N_va-","German",11,"target",10,"filler",5,"N","va-",243
"G11_T_10_F_6_N_Post","German",11,"target",10,"filler",6,"N","Post",121
"G11_T_11_C_1__Pre","German",11,"target",11,"contrastive",1,NA,"Pre",117
"G11_T_11_C_2_Adj_gry","German",11,"target",11,"contrastive",2,"Adj","gry",236
"G11_T_11_C_3_Adj_PostPre","German",11,"target",11,"contrastive",3,"Adj","PostPre",265
"G11_T_11_C_4_N_re-","German",11,"target",11,"contrastive",4,"N","re-",181
"G11_T_11_C_5_N_Post","German",11,"target",11,"contrastive",5,"N","Post",162
"G11_T_12_R_1_Adj_gry","German",11,"target",12,"corrective",1,"Adj","gry",254
"G11_T_12_R_2_Adj_Post","German",11,"target",12,"corrective",2,"Adj","Post",383
"G11_T_13_I_1__pre","German",11,"target",13,"information",1,NA,"pre",162
"G11_T_13_I_2_N_hɛn","German",11,"target",13,"information",2,"N","hɛn",183
"G11_T_13_I_3_N_Post","German",11,"target",13,"information",3,"N","Post",160
"G11_T_14_F_1__Pre","German",11,"target",14,"filler",1,NA,"Pre",264
"G11_T_14_F_2_Adj_lɪ","German",11,"target",14,"filler",2,"Adj","lɪ",104
"G11_T_14_F_3_Adj_Post","German",11,"target",14,"filler",3,"Adj","Post",110
"G11_T_14_F_4_Adj_Pre","German",11,"target",14,"filler",4,"Adj","Pre",95
"G11_T_14_F_5_N_aʊ","German",11,"target",14,"filler",5,"N","aʊ",207
"G11_T_14_F_6_N_Post","German",11,"target",14,"filler",6,"N","Post",171
"G11_T_15_C_1__Pre","German",11,"target",15,"contrastive",1,NA,"Pre",167
"G11_T_15_C_2_Adj_gry","German",11,"target",15,"contrastive",2,"Adj","gry",217
"G11_T_15_C_3_Adj_PrePost","German",11,"target",15,"contrastive",3,"Adj","PrePost",136
"G11_T_15_C_4_N_lœf","German",11,"target",15,"contrastive",4,"N","lœf",198
"G11_T_15_C_5_N_Post","German",11,"target",15,"contrastive",5,"N","Post",297
"G11_T_17_I_1__Pre","German",11,"target",17,"information",1,NA,"Pre",518
"G11_T_17_I_2_N_bal","German",11,"target",17,"information",2,"N","bal",217
"G11_T_17_I_3__Post","German",11,"target",17,"information",3,NA,"Post",232
"G11_T_18_C_1__Pre","German",11,"target",18,"contrastive",1,NA,"Pre",190
"G11_T_18_C_2_Adj_gɛl","German",11,"target",18,"contrastive",2,"Adj","gɛl",227
"G11_T_18_C_3_Adj_PostPre","German",11,"target",18,"contrastive",3,"Adj","PostPre",101
"G11_T_18_C_4_N_gly-","German",11,"target",18,"contrastive",4,"N","gly-",234
"G11_T_18_C_5_N_Post","German",11,"target",18,"contrastive",5,"N","Post",158
"G11_T_19_R_1__Pre","German",11,"target",19,"corrective",1,NA,"Pre",161
"G11_T_19_R_2_Adj_gɛl","German",11,"target",19,"corrective",2,"Adj","gɛl",216
"G11_T_19_R_3_Adj_PostPre","German",11,"target",19,"corrective",3,"Adj","PostPre",101
"G11_T_19_R_4_N_gly-","German",11,"target",19,"corrective",4,"N","gly-",263
"G11_T_19_R_5_N_Post","German",11,"target",19,"corrective",5,"N","Post",130
"G11_T_20_F_1__Pre","German",11,"target",20,"filler",1,NA,"Pre",148
"G11_T_20_F_2_Adj_gry","German",11,"target",20,"filler",2,"Adj","gry",180
"G11_T_20_F_3_Adj_PostPre","German",11,"target",20,"filler",3,"Adj","PostPre",125
"G11_T_20_F_4_N_ʃtu-l","German",11,"target",20,"filler",4,"N","ʃtu-l",313
"G11_T_20_F_5__Post","German",11,"target",20,"filler",5,NA,"Post",234
"G11_T_21_C_1__Pre","German",11,"target",21,"contrastive",1,NA,"Pre",201
"G11_T_21_C_2_Adj_lɪ","German",11,"target",21,"contrastive",2,"Adj","lɪ",216
"G11_T_21_C_3_Adj_Post","German",11,"target",21,"contrastive",3,"Adj","Post",122
"G11_T_21_C_4_Adj_Pre","German",11,"target",21,"contrastive",4,"Adj","Pre",248
"G11_T_21_C_5_N_be-","German",11,"target",21,"contrastive",5,"N","be-",150
"G11_T_21_C_6_N_Post","German",11,"target",21,"contrastive",6,"N","Post",152
"G11_T_22_R_1__pre","German",11,"target",22,"corrective",1,NA,"pre",164
"G11_T_22_R_2_Adj_lɪ","German",11,"target",22,"corrective",2,"Adj","lɪ",130
"G11_T_22_R_3_Adj_Post","German",11,"target",22,"corrective",3,"Adj","Post",132
"G11_T_23_I_1__pre","German",11,"target",23,"information",1,NA,"pre",205
"G11_T_23_I_2_N_mɪ","German",11,"target",23,"information",2,"N","mɪ",182
"G11_T_23_I_3_N_Post","German",11,"target",23,"information",3,"N","Post",151
"G11_T_24_F_1__pre","German",11,"target",24,"filler",1,NA,"pre",117
"G11_T_24_F_2_N_fla","German",11,"target",24,"filler",2,"N","fla",242
"G11_T_24_F_3_N_Post","German",11,"target",24,"filler",3,"N","Post",231
"G11_T_24_F_5__pre","German",11,"target",24,"filler",5,NA,"pre",178
"G11_T_24_F_6_Adj_gɛl","German",11,"target",24,"filler",6,"Adj","gɛl",255
"G11_T_24_F_7_Adj_Post","German",11,"target",24,"filler",7,"Adj","Post",320
"G11_T_25_C_1__Pre","German",11,"target",25,"contrastive",1,NA,"Pre",189
"G11_T_25_C_2_Adj_lɪ","German",11,"target",25,"contrastive",2,"Adj","lɪ",216
"G11_T_25_C_3_Adj_Post","German",11,"target",25,"contrastive",3,"Adj","Post",127
"G11_T_25_C_4_Adj_Pre","German",11,"target",25,"contrastive",4,"Adj","Pre",203
"G11_T_25_C_5_N_ruk","German",11,"target",25,"contrastive",5,"N","ruk",197
"G11_T_25_C_6_N_Post","German",11,"target",25,"contrastive",6,"N","Post",288
"G11_T_26_R_1__pre","German",11,"target",26,"corrective",1,NA,"pre",199
"G11_T_26_R_2_Adj_lɪ","German",11,"target",26,"corrective",2,"Adj","lɪ",159
"G11_T_26_R_3_Adj_Post","German",11,"target",26,"corrective",3,"Adj","Post",168
"G11_T_27_I_1__pre","German",11,"target",27,"information",1,NA,"pre",352
"G11_T_27_I_2_N_dɛk","German",11,"target",27,"information",2,"N","dɛk",180
"G11_T_27_I_3_N_Post","German",11,"target",27,"information",3,"N","Post",134
"G11_T_28_F_1__Pre","German",11,"target",28,"filler",1,NA,"Pre",305
"G11_T_28_F_2_Adj_gɛl","German",11,"target",28,"filler",2,"Adj","gɛl",217
"G11_T_28_F_3_Adj_PostPre","German",11,"target",28,"filler",3,"Adj","PostPre",94
"G11_T_28_F_4_N_fa-r","German",11,"target",28,"filler",4,"N","fa-r",234
"G11_T_28_F_5_N_Post","German",11,"target",28,"filler",5,"N","Post",153
"G11_T_29_B_1__Pre","German",11,"target",29,"background",1,NA,"Pre",255
"G11_T_29_B_2_Adj_gry","German",11,"target",29,"background",2,"Adj","gry",215
"G11_T_29_B_3_Adj_PostPre","German",11,"target",29,"background",3,"Adj","PostPre",137
"G11_T_29_B_4_N_flan","German",11,"target",29,"background",4,"N","flan",261
"G11_T_29_B_5_N_Post","German",11,"target",29,"background",5,"N","Post",201
"G11_T_30_B_1__Pre","German",11,"target",30,"background",1,NA,"Pre",356
"G11_T_30_B_2_Adj_gɛl","German",11,"target",30,"background",2,"Adj","gɛl",246
"G11_T_30_B_3_Adj_PostPre","German",11,"target",30,"background",3,"Adj","PostPre",126
"G11_T_30_B_4_N_blu-","German",11,"target",30,"background",4,"N","blu-",195
"G11_T_30_B_5_N_Post","German",11,"target",30,"background",5,"N","Post",131
"G11_T_31_B_1__Pre","German",11,"target",31,"background",1,NA,"Pre",273
"G11_T_31_B_2_Adj_braʊ","German",11,"target",31,"background",2,"Adj","braʊ",239
"G11_T_31_B_3_Adj_Post","German",11,"target",31,"background",3,"Adj","Post",116
"G11_T_31_B_4_N_Pre","German",11,"target",31,"background",4,"N","Pre",148
"G11_T_31_B_5_N_tar","German",11,"target",31,"background",5,"N","tar",282
"G11_T_31_B_6_N_Post","German",11,"target",31,"background",6,"N","Post",180
"G11_T_32_B_1__Pre","German",11,"target",32,"background",1,NA,"Pre",134
"G11_T_32_B_2_Adj_gɛl","German",11,"target",32,"background",2,"Adj","gɛl",212
"G11_T_32_B_3_Adj_PostPre","German",11,"target",32,"background",3,"Adj","PostPre",134
"G11_T_32_B_4_N_fa-r","German",11,"target",32,"background",4,"N","fa-r",339
"G11_T_32_B_5_N_Post","German",11,"target",32,"background",5,"N","Post",213
"G11_T_33_B_1__Pre","German",11,"target",33,"background",1,NA,"Pre",168
"G11_T_33_B_2_Adj_lɪ","German",11,"target",33,"background",2,"Adj","lɪ",156
"G11_T_33_B_3_Adj_Post","German",11,"target",33,"background",3,"Adj","Post",129
"G11_T_33_B_5_N_Pre","German",11,"target",33,"background",5,"N","Pre",165
"G11_T_33_B_6_N_vi-r","German",11,"target",33,"background",6,"N","vi-r",413
"G11_T_33_B_7__-p-","German",11,"target",33,"background",7,NA,"-p-",213
"G11_T_33_B_8__Post","German",11,"target",33,"background",8,NA,"Post",141
"G11_T_34_B_1__pre","German",11,"target",34,"background",1,NA,"pre",85
"G11_T_34_B_2_N_ne-","German",11,"target",34,"background",2,"N","ne-",194
"G11_T_34_B_3_N_post","German",11,"target",34,"background",3,"N","post",221
"G11_T_35_B_1_Adj_Pre","German",11,"target",35,"background",1,"Adj","Pre",94
"G11_T_35_B_2_Adj_ro-","German",11,"target",35,"background",2,"Adj","ro-",209
"G11_T_35_B_3_Adj_Post","German",11,"target",35,"background",3,"Adj","Post",84
"G11_T_35_B_4_Adj_Pre","German",11,"target",35,"background",4,"Adj","Pre",82
"G11_T_35_B_5_N_fan","German",11,"target",35,"background",5,"N","fan",196
"G11_T_35_B_6_N_Post","German",11,"target",35,"background",6,"N","Post",62
"G12_T_01_F_1__Pre","German",12,"target",1,"filler",1,NA,"Pre",154
"G12_T_01_F_2_Adj_gry","German",12,"target",1,"filler",2,"Adj","gry",164
"G12_T_01_F_3_Adj_PostPre","German",12,"target",1,"filler",3,"Adj","PostPre",149
"G12_T_01_F_4_N_kɔf","German",12,"target",1,"filler",4,"N","kɔf",192
"G12_T_01_F_5_N_Post","German",12,"target",1,"filler",5,"N","Post",261
"G12_T_02_I_1__Pre","German",12,"target",2,"information",1,NA,"Pre",73
"G12_T_02_I_2_Adj_lɪ","German",12,"target",2,"information",2,"Adj","lɪ",172
"G12_T_02_I_3_Adj_Post","German",12,"target",2,"information",3,"Adj","Post",135
"G12_T_02_I_4_Adj_Pre","German",12,"target",2,"information",4,"Adj","Pre",133
"G12_T_02_I_5_N_Ga-","German",12,"target",2,"information",5,"N","Ga-",212
"G12_T_02_I_6_N_Post","German",12,"target",2,"information",6,"N","Post",263
"G12_T_03_I_1__Pre","German",12,"target",3,"information",1,NA,"Pre",98
"G12_T_03_I_2_Adj_lɪ","German",12,"target",3,"information",2,"Adj","lɪ",159
"G12_T_03_I_3_Adj_Post","German",12,"target",3,"information",3,"Adj","Post",155
"G12_T_03_I_4_Adj_Pre","German",12,"target",3,"information",4,"Adj","Pre",119
"G12_T_03_I_5_N_ʃtɪft","German",12,"target",3,"information",5,"N","ʃtɪft",433
"G12_T_04_C_1__Pre","German",12,"target",4,"contrastive",1,NA,"Pre",264
"G12_T_04_C_2_Adj_gry","German",12,"target",4,"contrastive",2,"Adj","gry",207
"G12_T_04_C_3_Adj_PostPre","German",12,"target",4,"contrastive",3,"Adj","PostPre",181
"G12_T_04_C_4_N_kɛɐ","German",12,"target",4,"contrastive",4,"N","kɛɐ",265
"G12_T_04_C_5_N_Post","German",12,"target",4,"contrastive",5,"N","Post",248
"G12_T_05_R_1__Pre","German",12,"target",5,"corrective",1,NA,"Pre",93
"G12_T_05_R_2_Adj_gry","German",12,"target",5,"corrective",2,"Adj","gry",160
"G12_T_05_R_3_Adj_PostPre","German",12,"target",5,"corrective",3,"Adj","PostPre",173
"G12_T_05_R_4_N_kɛɐ","German",12,"target",5,"corrective",4,"N","kɛɐ",229
"G12_T_05_R_5_N_Post","German",12,"target",5,"corrective",5,"N","Post",186
"G12_T_06_F_1__Pre","German",12,"target",6,"filler",1,NA,"Pre",139
"G12_T_06_F_2_Adj_lɪ","German",12,"target",6,"filler",2,"Adj","lɪ",140
"G12_T_06_F_3_Adj_Post","German",12,"target",6,"filler",3,"Adj","Post",182
"G12_T_06_F_5_N_Pre","German",12,"target",6,"filler",5,"N","Pre",184
"G12_T_06_F_6_N_dɪr","German",12,"target",6,"filler",6,"N","dɪr",186
"G12_T_06_F_7_N_Post","German",12,"target",6,"filler",7,"N","Post",118
"G12_T_07_I_1__Pre","German",12,"target",7,"information",1,NA,"Pre",85
"G12_T_07_I_2_Adj_lɪ","German",12,"target",7,"information",2,"Adj","lɪ",143
"G12_T_07_I_3_Adj_Post","German",12,"target",7,"information",3,"Adj","Post",121
"G12_T_07_I_4_Adj_Pre","German",12,"target",7,"information",4,"Adj","Pre",132
"G12_T_07_I_5_N_ro-","German",12,"target",7,"information",5,"N","ro-",238
"G12_T_07_I_6_N_Post","German",12,"target",7,"information",6,"N","Post",192
"G12_T_08_C_1__Pre","German",12,"target",8,"contrastive",1,NA,"Pre",113
"G12_T_08_C_2_Adj_gɛl","German",12,"target",8,"contrastive",2,"Adj","gɛl",191
"G12_T_08_C_3_Adj_PostPre","German",12,"target",8,"contrastive",3,"Adj","PostPre",83
"G12_T_08_C_4_N_zɔn","German",12,"target",8,"contrastive",4,"N","zɔn",229
"G12_T_08_C_5_N_Post","German",12,"target",8,"contrastive",5,"N","Post",151
"G12_T_09_R_1__Pre","German",12,"target",9,"corrective",1,NA,"Pre",115
"G12_T_09_R_2_Adj_gɛl","German",12,"target",9,"corrective",2,"Adj","gɛl",201
"G12_T_09_R_3_Adj_PostPre","German",12,"target",9,"corrective",3,"Adj","PostPre",83
"G12_T_09_R_4_N_zɔn","German",12,"target",9,"corrective",4,"N","zɔn",205
"G12_T_09_R_5_N_Post","German",12,"target",9,"corrective",5,"N","Post",135
"G12_T_10_F_1__Pre","German",12,"target",10,"filler",1,NA,"Pre",114
"G12_T_10_F_2_Adj_lɪ","German",12,"target",10,"filler",2,"Adj","lɪ",126
"G12_T_10_F_3_Adj_Post","German",12,"target",10,"filler",3,"Adj","Post",136
"G12_T_10_F_4_Adj_Pre","German",12,"target",10,"filler",4,"Adj","Pre",130
"G12_T_10_F_5_N_va-","German",12,"target",10,"filler",5,"N","va-",278
"G12_T_10_F_6_N_Post","German",12,"target",10,"filler",6,"N","Post",206
"G12_T_11_C_1__Pre","German",12,"target",11,"contrastive",1,NA,"Pre",106
"G12_T_11_C_2_Adj_gry","German",12,"target",11,"contrastive",2,"Adj","gry",155
"G12_T_11_C_3_Adj_PostPre","German",12,"target",11,"contrastive",3,"Adj","PostPre",149
"G12_T_11_C_4_N_jak","German",12,"target",11,"contrastive",4,"N","jak",174
"G12_T_11_C_5_N_Post","German",12,"target",11,"contrastive",5,"N","Post",190
"G12_T_12_R_1__Pre","German",12,"target",12,"corrective",1,NA,"Pre",93
"G12_T_12_R_2_Adj_gry","German",12,"target",12,"corrective",2,"Adj","gry",170
"G12_T_12_R_3_Adj_PostPre","German",12,"target",12,"corrective",3,"Adj","PostPre",142
"G12_T_12_R_4_N_jak","German",12,"target",12,"corrective",4,"N","jak",178
"G12_T_12_R_5_N_Pre","German",12,"target",12,"corrective",5,"N","Pre",179
"G12_T_13_I_1__Pre","German",12,"target",13,"information",1,NA,"Pre",214
"G12_T_13_I_2_Adj_lɪ","German",12,"target",13,"information",2,"Adj","lɪ",78
"G12_T_13_I_3_Adj_Post","German",12,"target",13,"information",3,"Adj","Post",160
"G12_T_13_I_4_Adj_Pre","German",12,"target",13,"information",4,"Adj","Pre",128
"G12_T_13_I_5_N_hɛn","German",12,"target",13,"information",5,"N","hɛn",198
"G12_T_13_I_6_N_Post","German",12,"target",13,"information",6,"N","Post",214
"G12_T_14_F_1__Pre","German",12,"target",14,"filler",1,NA,"Pre",222
"G12_T_14_F_2_Adj_lɪ","German",12,"target",14,"filler",2,"Adj","lɪ",86
"G12_T_14_F_3_Adj_Post","German",12,"target",14,"filler",3,"Adj","Post",133
"G12_T_14_F_4_Adj_Pre","German",12,"target",14,"filler",4,"Adj","Pre",163
"G12_T_14_F_5_N_aʊ","German",12,"target",14,"filler",5,"N","aʊ",181
"G12_T_14_F_6_N_Post","German",12,"target",14,"filler",6,"N","Post",241
"G12_T_15_C_1__Pre","German",12,"target",15,"contrastive",1,NA,"Pre",178
"G12_T_15_C_2_Adj_gry","German",12,"target",15,"contrastive",2,"Adj","gry",183
"G12_T_15_C_3_Adj_PostPre","German",12,"target",15,"contrastive",3,"Adj","PostPre",121
"G12_T_15_C_4_N_lœf","German",12,"target",15,"contrastive",4,"N","lœf",164
"G12_T_15_C_5_N_Post","German",12,"target",15,"contrastive",5,"N","Post",219
"G12_T_16_R_1__Pre","German",12,"target",16,"corrective",1,NA,"Pre",150
"G12_T_16_R_2_Adj_gry","German",12,"target",16,"corrective",2,"Adj","gry",152
"G12_T_16_R_3_Adj_PostPre","German",12,"target",16,"corrective",3,"Adj","PostPre",166
"G12_T_16_R_4_N_lœf","German",12,"target",16,"corrective",4,"N","lœf",161
"G12_T_16_R_5_N_Post","German",12,"target",16,"corrective",5,"N","Post",184
"G12_T_17_I_1_Adj_Pre","German",12,"target",17,"information",1,"Adj","Pre",101
"G12_T_17_I_2_Adj_roʒ","German",12,"target",17,"information",2,"Adj","roʒ",276
"G12_T_17_I_3_Adj_PostPre","German",12,"target",17,"information",3,"Adj","PostPre",187
"G12_T_17_I_4_N_bal","German",12,"target",17,"information",4,"N","bal",303
"G12_T_18_C_1__Pre","German",12,"target",18,"contrastive",1,NA,"Pre",116
"G12_T_18_C_2_Adj_gɛl","German",12,"target",18,"contrastive",2,"Adj","gɛl",207
"G12_T_18_C_3_Adj_PostPre","German",12,"target",18,"contrastive",3,"Adj","PostPre",108
"G12_T_18_C_4_N_gly","German",12,"target",18,"contrastive",4,"N","gly",179
"G12_T_18_C_5_N_Post","German",12,"target",18,"contrastive",5,"N","Post",179
"G12_T_19_R_1__Pre","German",12,"target",19,"corrective",1,NA,"Pre",112
"G12_T_19_R_2_Adj_gɛl","German",12,"target",19,"corrective",2,"Adj","gɛl",167
"G12_T_19_R_3_Adj_PostPre","German",12,"target",19,"corrective",3,"Adj","PostPre",129
"G12_T_19_R_4_N_gly","German",12,"target",19,"corrective",4,"N","gly",184
"G12_T_19_R_5_N_Post","German",12,"target",19,"corrective",5,"N","Post",196
"G12_T_20_F_1__Pre","German",12,"target",20,"filler",1,NA,"Pre",141
"G12_T_20_F_2_Adj_gry","German",12,"target",20,"filler",2,"Adj","gry",162
"G12_T_20_F_3_Adj_PostPre","German",12,"target",20,"filler",3,"Adj","PostPre",117
"G12_T_20_F_4_N_ʃtu-l","German",12,"target",20,"filler",4,"N","ʃtu-l",556
"G12_T_21_C_1__Pre","German",12,"target",21,"contrastive",1,NA,"Pre",138
"G12_T_21_C_2_Adj_lɪ","German",12,"target",21,"contrastive",2,"Adj","lɪ",110
"G12_T_21_C_3_Adj_Post","German",12,"target",21,"contrastive",3,"Adj","Post",140
"G12_T_21_C_4_Adj_Pre","German",12,"target",21,"contrastive",4,"Adj","Pre",165
"G12_T_21_C_5_N_be-","German",12,"target",21,"contrastive",5,"N","be-",166
"G12_T_21_C_6_N_Post","German",12,"target",21,"contrastive",6,"N","Post",233
"G12_T_22_R_1__Pre","German",12,"target",22,"corrective",1,NA,"Pre",152
"G12_T_22_R_2_Adj_lɪ","German",12,"target",22,"corrective",2,"Adj","lɪ",119
"G12_T_22_R_3_Adj_Post","German",12,"target",22,"corrective",3,"Adj","Post",165
"G12_T_22_R_4_Adj_Pre","German",12,"target",22,"corrective",4,"Adj","Pre",159
"G12_T_22_R_5_N_be-","German",12,"target",22,"corrective",5,"N","be-",126
"G12_T_22_R_6_N_Post","German",12,"target",22,"corrective",6,"N","Post",202
"G12_T_23_I_1__Pre","German",12,"target",23,"information",1,NA,"Pre",198
"G12_T_23_I_2_Adj_lɪ","German",12,"target",23,"information",2,"Adj","lɪ",86
"G12_T_23_I_3_Adj_Post","German",12,"target",23,"information",3,"Adj","Post",130
"G12_T_23_I_4_Adj_Pre","German",12,"target",23,"information",4,"Adj","Pre",120
"G12_T_23_I_5_N_mɪ","German",12,"target",23,"information",5,"N","mɪ",129
"G12_T_23_I_6_N_Post","German",12,"target",23,"information",6,"N","Post",150
"G12_T_24_F_1__Pre","German",12,"target",24,"filler",1,NA,"Pre",137
"G12_T_24_F_2_Adj_gɛl","German",12,"target",24,"filler",2,"Adj","gɛl",238
"G12_T_24_F_3_Adj_PostPre","German",12,"target",24,"filler",3,"Adj","PostPre",436
"G12_T_24_F_4_N_vas","German",12,"target",24,"filler",4,"N","vas",150
"G12_T_24_F_5_N_Post","German",12,"target",24,"filler",5,"N","Post",143
"G12_T_25_C_1__Pre","German",12,"target",25,"contrastive",1,NA,"Pre",142
"G12_T_25_C_2_Adj_lɪ","German",12,"target",25,"contrastive",2,"Adj","lɪ",117
"G12_T_25_C_3_Adj_Post","German",12,"target",25,"contrastive",3,"Adj","Post",153
"G12_T_25_C_4_Adj_Pre","German",12,"target",25,"contrastive",4,"Adj","Pre",138
"G12_T_25_C_5_N_ruk","German",12,"target",25,"contrastive",5,"N","ruk",169
"G12_T_25_C_6_N_Post","German",12,"target",25,"contrastive",6,"N","Post",298
"G12_T_26_R_1__Pre","German",12,"target",26,"corrective",1,NA,"Pre",156
"G12_T_26_R_2_Adj_lɪ","German",12,"target",26,"corrective",2,"Adj","lɪ",101
"G12_T_26_R_3_Adj_Post","German",12,"target",26,"corrective",3,"Adj","Post",147
"G12_T_26_R_4_Adj_Pre","German",12,"target",26,"corrective",4,"Adj","Pre",136
"G12_T_26_R_5_N_ruk","German",12,"target",26,"corrective",5,"N","ruk",150
"G12_T_26_R_6_N_Post","German",12,"target",26,"corrective",6,"N","Post",243
"G12_T_27_I_1_Adj_Pre","German",12,"target",27,"information",1,"Adj","Pre",95
"G12_T_27_I_2_Adj_roʒ","German",12,"target",27,"information",2,"Adj","roʒ",244
"G12_T_27_I_3_Adj_PostPre","German",12,"target",27,"information",3,"Adj","PostPre",156
"G12_T_27_I_4_N_dɛk","German",12,"target",27,"information",4,"N","dɛk",163
"G12_T_27_I_5_N_Post","German",12,"target",27,"information",5,"N","Post",178
"G12_T_28_F_1__Pre","German",12,"target",28,"filler",1,NA,"Pre",187
"G12_T_28_F_2_Adj_gɛl","German",12,"target",28,"filler",2,"Adj","gɛl",157
"G12_T_28_F_3_Adj_PostPre","German",12,"target",28,"filler",3,"Adj","PostPre",107
"G12_T_28_F_4_N_far","German",12,"target",28,"filler",4,"N","far",280
"G12_T_28_F_5_N_Post","German",12,"target",28,"filler",5,"N","Post",192
"G12_T_29_B_1__Pre","German",12,"target",29,"background",1,NA,"Pre",115
"G12_T_29_B_2_Adj_gry","German",12,"target",29,"background",2,"Adj","gry",153
