"File","Language","Participant","Item_type","Item_num","Focus","TP","Word","Syll","Syll_num","Prosodic_Prom","min_time","max_time","F0_mean","F0_min","F0_max","F0_range","env_mean","env_min","env_max","env_range","duration","Gender","Age"
"G13_T_31_B","German",13,"target",31,"background","NP","N","pre",4,"2",4721.99999999998,4823.99999999996,114.414296468099,112.412178039551,116.486694335938,4.074516296387,0.029285562286577,0.021355628298516,0.0355016341769678,0.0141460058784518,101.99999999998,"male",26
"G13_T_31_B","German",13,"target",31,"background","NP","N","tar",5,"2",4823.99999999996,5055.99999999993,97.9600315093994,94.0084228515625,102.165184020996,8.15676116943349,0.0386950856213505,0.0164442079259312,0.0574528865189156,0.0410086785929844,231.99999999997,"male",26
"G13_T_31_B","German",13,"target",31,"background","NP","N","post",6,"2",5055.99999999993,5276.99999999993,157.201302664621,143.959869384766,169.449142456055,25.489273071289,0.0404718863220767,0.0176054795869044,0.054268456837486,0.0366629772505816,221,"male",26
"G13_T_32_B","German",13,"target",32,"background",NA,NA,"pre",1,NA,2294.99999999996,2443.99999999996,163.772625732422,145.408157348633,175.771560668945,30.363403320312,0.0314534899528804,0.0261839442244208,0.0363062533337016,0.0101223091092808,149,"male",26
"G13_T_32_B","German",13,"target",32,"background","NP","Adj","gɛl",2,"1",2443.99999999996,2622.99999999993,140.19609774076,137.013671875,149.069900512695,12.056228637695,0.0536153190930413,0.0308023840192434,0.0654512679856225,0.0346488839663791,178.99999999997,"male",26
"G13_T_32_B","German",13,"target",32,"background","NP","Adj","post_pre",3,"1",2622.99999999993,2740.99999999999,NA,Inf,-Inf,-Inf,0.0375457713436216,0.0266972239505543,0.0462650887466102,0.0195678647960559,118.00000000006,"male",26
"G13_T_32_B","German",13,"target",32,"background","NP","N","fa:",4,"2",2740.99999999999,3072.99999999998,104.87506939116,97.5803985595703,128.644943237305,31.0645446777347,0.0590991989950617,0.0180757227133108,0.0933443009864269,0.0752685782731161,331.99999999999,"male",26
"G13_T_32_B","German",13,"target",32,"background","NP","N","post",5,"2",3072.99999999998,3300.99999999993,147.663650512695,138.345489501953,156.155120849609,17.809631347656,0.0443267906449261,0.0194463921566493,0.0597727086109241,0.0403263164542748,227.99999999995,"male",26
"G13_T_33_B","German",13,"target",33,"background",NA,NA,"pre",1,NA,2671.00000000005,2991.0000000001,127.79297542572,111.521118164062,137.616394042969,26.095275878907,0.0279384086147364,0.0168574525160307,0.0380044797867806,0.0211470272707499,320.00000000005,"male",26
"G13_T_33_B","German",13,"target",33,"background",NA,NA,"<p>",2,NA,2991.0000000001,3391.00000000008,NA,Inf,-Inf,-Inf,0.00538655971394982,0.00114998220468107,0.0154459131953071,0.014295930990626,399.99999999998,"male",26
"G13_T_33_B","German",13,"target",33,"background","NP","Adj","lɪ",3,"1",3391.00000000008,3678.00000000011,137.230930722993,123.370140075684,151.404632568359,28.034492492675,0.0280027574277816,0.00479036020465692,0.0432292592884593,0.0384388990838024,287.00000000003,"male",26
"G13_T_33_B","German",13,"target",33,"background","NP","Adj","post",4,"1",3678.00000000011,3771.00000000007,134.670196533203,128.278884887695,143.11799621582,14.839111328125,0.0476464801600028,0.0382096476189052,0.0537220633383973,0.0155124157194921,92.99999999996,"male",26
"G13_T_33_B","German",13,"target",33,"background","NP","Adj","pre",5,"1",3771.00000000007,3911.00000000006,119.996199867942,105.982688903809,131.517852783203,25.535163879394,0.0415012685354893,0.0266782009732982,0.0530798692876712,0.026401668314373,139.99999999999,"male",26
"G13_T_33_B","German",13,"target",33,"background","NP","N","fly",6,"2",3911.00000000006,4228.00000000007,133.791434438605,115.150535583496,155.178924560547,40.028388977051,0.0278591085704836,0.0132580354559782,0.0414147519058103,0.0281567164498321,317.00000000001,"male",26
"G13_T_33_B","German",13,"target",33,"background","NP","N","post",7,"2",4228.00000000007,4582.00000000011,197.974940906872,137.900772094727,229.674224853516,91.773452758789,0.0300259165938347,0.00562213396059438,0.0547928392078603,0.0491707052472659,354.00000000004,"male",26
"G13_T_34_B","German",13,"target",34,"background","NP","Adj","pre",1,"2",5776.00000000007,5899,114.353440856934,113.559295654297,115.885368347168,2.32607269287099,0.0241216473918243,0.0190598973854466,0.027993162088941,0.0089332647034944,122.99999999993,"male",26
"G13_T_34_B","German",13,"target",34,"background","NP","Adj","roʒ",2,"2",5899,6163.99999999999,139.236026763916,103.465751647949,175.378341674805,71.912590026856,0.071149812985586,0.0327527520419113,0.0989162667046884,0.0661635146627771,264.99999999999,"male",26
"G13_T_34_B","German",13,"target",34,"background","NP","Adj","post_pre",3,"2",6163.99999999999,6281.00000000006,179.105798339844,162.204727172852,192.958374023438,30.753646850586,0.0553091633602686,0.0386758930213224,0.0629926853036591,0.0243167922823367,117.00000000007,"male",26
"G13_T_34_B","German",13,"target",34,"background","NP","N","na",4,"1",6281.00000000006,6500,153.483560471308,146.482879638672,162.756546020508,16.273666381836,0.0590960015490147,0.0342196967911364,0.0772548754624635,0.0430351786713271,218.99999999994,"male",26
"G13_T_34_B","German",13,"target",34,"background","NP","N","post",5,"1",6500,6679.00000000009,167.601430257161,164.303268432617,171.253631591797,6.95036315918,0.035154974347488,0.0236347789638423,0.0590529514635453,0.035418172499703,179.00000000009,"male",26
"G13_T_35_B","German",13,"target",35,"background","NP","Adj","pre",1,"2",2557.00000000002,2647.00000000005,NA,Inf,-Inf,-Inf,0.0287094341463226,0.0236511011987641,0.0316904579284779,0.0080393567297138,90.00000000003,"male",26
"G13_T_35_B","German",13,"target",35,"background","NP","Adj","ro:ʒ",2,"2",2647.00000000005,2943.99999999996,121.503093025901,110.897720336914,128.592834472656,17.695114135742,0.0364984827461313,0.0222557145446177,0.0499959301047549,0.0277402155601372,296.99999999991,"male",26
"G13_T_35_B","German",13,"target",35,"background","NP","Adj","post_pre",3,"2",2943.99999999996,3095.00000000003,113.667659759521,100.504531860352,124.517074584961,24.012542724609,0.0271856860561878,0.0200613484659772,0.0297622082057487,0.0097008597397715,151.00000000007,"male",26
"G13_T_35_B","German",13,"target",35,"background","NP","N","fan",4,"2",3095.00000000003,3328.99999999995,96.0266408920288,90.2255630493164,99.5850601196289,9.3594970703125,0.028362733198346,0.0111308623934492,0.0474613707610527,0.0363305083676035,233.99999999992,"male",26
"G13_T_35_B","German",13,"target",35,"background","NP","N","post",5,"2",3328.99999999995,3581.99999999999,152.634930928548,110.632759094238,221.131057739258,110.49829864502,0.0369804141780838,0.0194330029107435,0.0426161979065501,0.0231831949958066,253.00000000004,"male",26
"G14_T_01_F","German",14,"target",1,"filler",NA,NA,"pre",1,NA,2293.00000000001,2458,120.019601609972,115.659957885742,123.397613525391,7.73765563964899,0.0325818424983938,0.0247451719163287,0.0390440658867136,0.0142988939703849,164.99999999999,"male",33
"G14_T_01_F","German",14,"target",1,"filler","NP","Adj","gry",2,"1",2458,2666,134.403978474935,110.495651245117,169.575469970703,59.079818725586,0.0359308782467561,0.0308640909926455,0.0415261865196908,0.0106620955270453,208,"male",33
"G14_T_01_F","German",14,"target",1,"filler","NP","Adj","post_pre",3,"1",2666,2818.00000000001,160.407757568359,149.547927856445,178.478820800781,28.930892944336,0.0275224712963023,0.0202694791021375,0.0377413340405631,0.0174718549384256,152.00000000001,"male",33
"G14_T_01_F","German",14,"target",1,"filler","NP","N","kɔf",4,"2",2818.00000000001,3033.00000000002,157.532290649414,151.227310180664,162.434432983398,11.207122802734,0.0218094140359172,0.0163266917836124,0.0282472287141154,0.011920536930503,215.00000000001,"male",33
"G14_T_01_F","German",14,"target",1,"filler","NP","N","post",5,"2",3033.00000000002,3257.00000000001,111.922398885091,105.622596740723,118.894653320312,13.272056579589,0.0213371606021027,0.0161664909063674,0.0265206755902972,0.0103541846839298,223.99999999999,"male",33
"G14_T_02_I","German",14,"target",2,"information",NA,NA,"pre",1,NA,2017.00000000002,2279.00000000002,127.144369426526,116.46467590332,143.573165893555,27.108489990235,0.0271248452418603,0.0218720010079832,0.0310343422169637,0.0091623412089805,262,"male",33
"G14_T_02_I","German",14,"target",2,"information","NP","Adj","lɪ",2,"2",2279.00000000002,2438.00000000002,159.587427616119,121.708999633789,184.993041992188,63.284042358399,0.0580374430070463,0.0312812178185234,0.079644532145845,0.0483633143273216,159,"male",33
"G14_T_02_I","German",14,"target",2,"information","NP","Adj","post",3,"2",2438.00000000002,2626,174.804288864136,165.496490478516,189.572540283203,24.076049804687,0.0496773843417178,0.0256621622511852,0.078664640892125,0.0530024786409398,187.99999999998,"male",33
"G14_T_02_I","German",14,"target",2,"information","NP","Adj","pre",4,"2",2626,2792,146.881466674805,140.635604858398,153.811233520508,13.17562866211,0.0192942197024349,0.012197209160192,0.0252856018948213,0.0130883927346293,166,"male",33
"G14_T_02_I","German",14,"target",2,"information","NP","N","ga:",5,"1",2792,3078,111.601039409637,106.050979614258,117.484657287598,11.43367767334,0.0230168277928856,0.0133018690715627,0.0293364231015404,0.0160345540299777,286,"male",33
"G14_T_02_I","German",14,"target",2,"information","NP","N","post",6,"1",3078,3314.00000000002,101.222125713642,93.4567184448242,111.111114501953,17.6543960571288,0.0144806393210915,0.00593043062432582,0.020060842888952,0.0141304122646262,236.00000000002,"male",33
"G14_T_03_I","German",14,"target",3,"information",NA,NA,"pre",1,NA,2230.99999999999,2591.00000000001,125.872165795529,115.246376037598,137.950073242188,22.70369720459,0.0312344355654796,0.0186376459006982,0.0381958628030682,0.01955821690237,360.00000000002,"male",33
"G14_T_03_I","German",14,"target",3,"information",NA,NA,"<p>",2,NA,2591.00000000001,2747.00000000001,123.49954366684,118.189926147461,129.002899169922,10.812973022461,0.011661889075365,0.00732172792185688,0.0177367507552334,0.0104150228333765,156,"male",33
"G14_T_03_I","German",14,"target",3,"information","NP","Adj","lɪ",3,"2",2747.00000000001,2891.00000000002,164.163752746582,137.520858764648,181.279800415039,43.758941650391,0.0419813337914353,0.0192387351721843,0.0535378124091866,0.0342990772370023,144.00000000001,"male",33
"G14_T_03_I","German",14,"target",3,"information","NP","Adj","post",4,"2",2891.00000000002,2987.00000000002,177.088705880301,168.337005615234,188.556793212891,20.219787597657,0.0484020141056115,0.0400816854961852,0.0532162948347915,0.0131346093386063,96,"male",33
"G14_T_03_I","German",14,"target",3,"information","NP","Adj","pre",5,"2",2987.00000000002,3146.00000000002,142.170237223307,129.858184814453,151.898727416992,22.040542602539,0.0247130398914757,0.0178675689151362,0.0374791692962391,0.0196116003811029,159,"male",33
"G14_T_03_I","German",14,"target",3,"information","NP","N","ʃtɪft",6,"2",3146.00000000002,3601,144.765680948893,140.491638183594,149.357894897461,8.86625671386699,0.0173997155160792,0.00493412263050953,0.0362269316770815,0.031292809046572,454.99999999998,"male",33
"G14_T_03_I","German",14,"target",3,"information","NP","N","<p>",7,"2",3601,3812.00000000001,NA,Inf,-Inf,-Inf,0.00248007027194133,0.000987127124679072,0.00599118949304256,0.00500406236836349,211.00000000001,"male",33
"G14_T_03_I","German",14,"target",3,"information",NA,NA,"post",8,NA,3812.00000000001,3995,105.941652297974,86.6426010131836,116.78832244873,30.1457214355464,0.0136565359762181,0.00737171114347755,0.0167991876487149,0.00942747650523735,182.99999999999,"male",33
"G14_T_04_C","German",14,"target",4,"contrastive",NA,NA,"pre",1,NA,2442.99999999998,2524.99999999998,124.966702779134,119.99161529541,130.41682434082,10.42520904541,0.0247531807317869,0.0214893249775479,0.0263556593225083,0.0048663343449604,82,"male",33
"G14_T_04_C","German",14,"target",4,"contrastive","NP","Adj","gry",2,"2",2524.99999999998,2721.99999999998,123.724438858032,112.609420776367,129.004486083984,16.395065307617,0.0274093723792672,0.017856416611232,0.0397399882223375,0.0218835716111055,197,"male",33
"G14_T_04_C","German",14,"target",4,"contrastive","NP","Adj","post_pre",3,"2",2721.99999999998,2836.99999999999,121.380904515584,116.497695922852,127.101188659668,10.603492736816,0.0402630731224784,0.0326753902854983,0.0432557587758223,0.010580368490324,115.00000000001,"male",33
"G14_T_04_C","German",14,"target",4,"contrastive","NP","N","kɛɐ",4,"2",2836.99999999999,3053,129.136581420898,111.515197753906,136.597625732422,25.082427978516,0.0224128200633613,0.0187103429379643,0.0300564878413402,0.0113461449033759,216.00000000001,"male",33
"G14_T_04_C","German",14,"target",4,"contrastive","NP","N","post",5,"2",3053,3276.00000000001,NA,Inf,-Inf,-Inf,0.0227114006605456,0.0133062093354502,0.0313252476915795,0.0180190383561293,223.00000000001,"male",33
"G14_T_05_R","German",14,"target",5,"corrective",NA,NA,"pre",1,NA,3492.00000000002,3584,116.632214355469,113.664733886719,122.311172485352,8.646438598633,0.0223140511423087,0.0169992012105558,0.0295676526807404,0.0125684514701846,91.99999999998,"male",33
"G14_T_05_R","German",14,"target",5,"corrective","NP","Adj","gry",2,"3",3584,3834.99999999998,133.619073000821,108.863487243652,166.847473144531,57.983985900879,0.0218994062930646,0.0141317612878017,0.0331416747980149,0.0190099135102132,250.99999999998,"male",33
"G14_T_05_R","German",14,"target",5,"corrective","NP","Adj","post_pre",3,"3",3834.99999999998,4001.00000000003,149.31143951416,145.080474853516,153.542404174805,8.46192932128901,0.024300164679571,0.0134165741750032,0.032911216647499,0.0194946424724958,166.00000000005,"male",33
"G14_T_05_R","German",14,"target",5,"corrective","NP","N","kɛɐ",4,"1",4001.00000000003,4245,89.1548169453939,85.0202407836914,92.133659362793,7.11341857910159,0.0101798345343267,0.00762132735602216,0.012560382920691,0.00493905556466884,243.99999999997,"male",33
"G14_T_05_R","German",14,"target",5,"corrective","NP","N","post",5,"1",4245,4459,NA,Inf,-Inf,-Inf,0.0132302186785681,0.00471477611142422,0.0206059256581969,0.0158911495467727,214,"male",33
"G14_T_06_F","German",14,"target",6,"filler","NP","N","pre",1,"1",2052.00000000002,2180.00000000001,116.064981248644,109.1767578125,132.231399536133,23.054641723633,0.0209641471954339,0.0197677629782426,0.0232268429914331,0.0034590800131905,127.99999999999,"male",33
"G14_T_06_F","German",14,"target",6,"filler","NP","N","di:r",2,"1",2180.00000000001,2375,141.967791748047,117.213706970215,164.653961181641,47.440254211426,0.0287136814356435,0.0193054101580315,0.036942911492475,0.0176375013344435,194.99999999999,"male",33
"G14_T_06_F","German",14,"target",6,"filler","NP","N","post",3,"1",2375,2521.00000000002,125.863428388323,121.870613098145,130.903961181641,9.03334808349599,0.0239040174336883,0.0198124444122439,0.0264790043243921,0.0066665599121482,146.00000000002,"male",33
"G14_T_06_F","German",14,"target",6,"filler","","","<p>",5,NA,2731.99999999997,2832.99999999997,NA,Inf,-Inf,-Inf,0.0052461036313627,0.00397670306931725,0.00871749610482439,0.00474079303550714,101,"male",33
"G14_T_06_F","German",14,"target",6,"filler","","","pre",6,NA,2832.99999999997,2969.99999999997,123.015052159627,112.359275817871,144.477890014648,32.118614196777,0.0238254915379717,0.0111471430427551,0.0295284683650441,0.018381325322289,137,"male",33
"G14_T_06_F","German",14,"target",6,"filler","NP","Adj","li:",7,"2",2969.99999999997,3170.00000000002,135.531951904297,115.762313842773,151.801910400391,36.039596557618,0.0289341845732468,0.0226605875214016,0.0357231646900813,0.0130625771686797,200.00000000005,"male",33
"G14_T_06_F","German",14,"target",6,"filler","NP","Adj","post",8,"2",3170.00000000002,3394.99999999998,132.52799987793,132.52799987793,132.52799987793,0,0.0141524570747002,0.00511641534902888,0.024311840512208,0.0191954251631791,224.99999999996,"male",33
"G14_T_07_I","German",14,"target",7,"information",NA,NA,"pre",1,NA,2392.00000000005,2543.00000000001,117.766839599609,112.60009765625,124.393508911133,11.793411254883,0.0264678218663412,0.0175602682675184,0.0309461944303269,0.0133859261628085,150.99999999996,"male",33
"G14_T_07_I","German",14,"target",7,"information","NP","Adj","lɪ",2,"2",2543.00000000001,2739.00000000003,144.810722752621,114.10555267334,180.087265014648,65.981712341308,0.0412078161038674,0.0252534834567433,0.0697239639150165,0.0444704804582732,196.00000000002,"male",33
"G14_T_07_I","German",14,"target",7,"information","NP","Adj","post",3,"2",2739.00000000003,2911,167.846068246024,153.436859130859,180.011947631836,26.575088500977,0.0520942333892962,0.027999185106611,0.0735547682473757,0.0455555831407647,171.99999999997,"male",33
"G14_T_07_I","German",14,"target",7,"information","NP","Adj","pre",4,"2",2911,3105.00000000002,145.007375543768,136.886199951172,159.043029785156,22.156829833984,0.0184697897636512,0.0106049117659125,0.0273283075906759,0.0167233958247634,194.00000000002,"male",33
"G14_T_07_I","German",14,"target",7,"information","NP","N","ro:",5,"2",3105.00000000002,3328.00000000003,119.4895697201,111.892333984375,126.663398742676,14.771064758301,0.0297155501467191,0.0115781481231998,0.038369557085702,0.0267914089625022,223.00000000001,"male",33
"G14_T_07_I","German",14,"target",7,"information","NP","N","post",6,"2",3328.00000000003,3605.00000000002,103.360554504394,92.6640930175781,121.23567199707,28.5715789794919,0.0170130400442346,0.00459228289409968,0.0335787596049593,0.0289864767108596,276.99999999999,"male",33
"G14_T_08_C","German",14,"target",8,"contrastive",NA,NA,"pre",1,NA,2271.99999999999,2582.99999999997,116.714282387181,111.401222229004,129.753112792969,18.351890563965,0.0213758257027924,0.00483018208164039,0.0316926642999096,0.0268624822182692,310.99999999998,"male",33
"G14_T_08_C","German",14,"target",8,"contrastive","NP","Adj","<p>",2,"3",2582.99999999997,2740.00000000001,114.146724700928,110.714775085449,119.828994750977,9.114219665528,0.00369942068927161,0.00227859350380564,0.00917882265354578,0.00690022914974014,157.00000000004,"male",33
"G14_T_08_C","German",14,"target",8,"contrastive","NP","Adj","gɛl",3,"3",2740.00000000001,3053.99999999997,148.389270782471,128.06266784668,184.550216674805,56.487548828125,0.0393905828735977,0.0125600307693779,0.0528910521061568,0.0403310213367789,313.99999999996,"male",33
"G14_T_08_C","German",14,"target",8,"contrastive","NP","Adj","post_pre",4,"3",3053.99999999997,3240.99999999999,151.400707244873,149.182113647461,153.340942382812,4.15882873535099,0.0192823939736842,0.0105180925487346,0.0248945363760765,0.0143764438273419,187.00000000002,"male",33
"G14_T_08_C","German",14,"target",8,"contrastive","NP","N","brɪl",5,"2",3240.99999999999,3442.99999999998,116.877576446533,104.249618530273,126.717185974121,22.467567443848,0.0282830459707586,0.0113443190278586,0.0389931791402955,0.0276488601124369,201.99999999999,"male",33
"G14_T_08_C","German",14,"target",8,"contrastive","NP","N","post",6,"2",3442.99999999998,3656.00000000001,NA,Inf,-Inf,-Inf,0.0183921817702279,0.00673316510389993,0.0321937862120532,0.0254606211081533,213.00000000003,"male",33
"G14_T_09_R","German",14,"target",9,"corrective",NA,NA,"pre",1,NA,3136.99999999994,3270.99999999996,118.36696879069,108.060279846191,125.562004089355,17.501724243164,0.0156201105684184,0.0121185581610335,0.0202709736566585,0.008152415495625,134.00000000002,"male",33
"G14_T_09_R","German",14,"target",9,"corrective","NP","Adj","gɛl",2,"3",3270.99999999996,3539.99999999996,128.338325881958,119.058067321777,136.585250854492,17.527183532715,0.0353795957479588,0.0133134462436602,0.046507884010288,0.0331944377666278,269,"male",33
"G14_T_09_R","German",14,"target",9,"corrective","NP","Adj","post_pre",3,"3",3539.99999999996,3674.99999999995,NA,Inf,-Inf,-Inf,0.0170762764488991,0.00986464661107785,0.0257615082291005,0.0158968616180227,134.99999999999,"male",33
"G14_T_09_R","German",14,"target",9,"corrective","NP","N","brɪl",4,"1",3674.99999999995,3842.99999999996,91.8738619486491,88.6082611083984,95.132080078125,6.52381896972661,0.00835004533894325,0.00669215229553062,0.0104355990350534,0.00374344673952278,168.00000000001,"male",33
"G14_T_09_R","German",14,"target",9,"corrective","NP","N","post",5,"1",3842.99999999996,3994.99999999995,90.163580758231,85.1063842773438,92.827392578125,7.72100830078119,0.00649112752413103,0.00253411425401213,0.010364675971175,0.00783056171716287,151.99999999999,"male",33
"G14_T_10_F","German",14,"target",10,"filler",NA,NA,"pre",1,NA,2199.99999999999,2492.99999999999,121.414691578258,114.108100891113,133.33332824707,19.225227355957,0.019936259519126,0.0110532257612839,0.0245750992861811,0.0135218735248972,293,"male",33
"G14_T_10_F","German",14,"target",10,"filler",NA,NA,"<p>",2,NA,2492.99999999999,2682.99999999999,120.937461217244,116.7822265625,133.425994873047,16.643768310547,0.00571111080298369,0.00324013264092705,0.0101068512413066,0.00686671860037955,190,"male",33
"G14_T_10_F","German",14,"target",10,"filler","NP","Adj","lɪ",3,"2",2682.99999999999,2876.00000000003,145.833554949079,118.829002380371,172.215270996094,53.386268615723,0.0324252246158677,0.0060317317335947,0.0575447101326275,0.0515129783990328,193.00000000004,"male",33
"G14_T_10_F","German",14,"target",10,"filler","NP","Adj","post",4,"2",2876.00000000003,2990.00000000001,174.145077792081,167.317840576172,179.943771362305,12.625930786133,0.0608443846613083,0.047266903104663,0.0669316206267458,0.0196647175220828,113.99999999998,"male",33
"G14_T_10_F","German",14,"target",10,"filler","NP","Adj","pre",5,"2",2990.00000000001,3149,156.227567036947,138.898223876953,182.641693115234,43.743469238281,0.0294906680013788,0.0217395136112025,0.0428705868061395,0.021131073194937,158.99999999999,"male",33
"G14_T_10_F","German",14,"target",10,"filler","NP","N","va:",6,"2",3149,3406.00000000001,117.58683740525,112.813987731934,122.551887512207,9.737899780273,0.0253450274302787,0.0214564081177308,0.0276750078750457,0.0062185997573149,257.00000000001,"male",33
"G14_T_10_F","German",14,"target",10,"filler","NP","N","post",7,"2",3406.00000000001,3669.00000000004,101.13178592258,94.2058944702148,118.08757019043,23.8816757202152,0.0181830183857796,0.0055961523666065,0.0278912199576992,0.0222950675910927,263.00000000003,"male",33
"G14_T_11_C","German",14,"target",11,"contrastive",NA,NA,"pre",1,NA,2384.99999999999,2589,126.446652730306,115.547431945801,142.783218383789,27.235786437988,0.0234447109420068,0.0160923991386844,0.0292301422299602,0.0131377430912758,204.00000000001,"male",33
"G14_T_11_C","German",14,"target",11,"contrastive","NP","Adj","gry",2,"2",2589,2800.99999999999,149.655347188314,119.10669708252,176.138702392578,57.032005310058,0.0332182548821835,0.0149926344201213,0.0681860758085223,0.053193441388401,211.99999999999,"male",33
"G14_T_11_C","German",14,"target",11,"contrastive","NP","Adj","post_pre",3,"2",2800.99999999999,2940,173.662677001953,168.836547851562,179.766952514648,10.930404663086,0.073002697766849,0.0422469089788171,0.0878083548137551,0.045561445834938,139.00000000001,"male",33
"G14_T_11_C","German",14,"target",11,"contrastive","NP","N","jak",4,"2",2940,3169.99999999996,136.895414079938,130.790191650391,143.528411865234,12.738220214843,0.0267153012027021,0.0121999060704812,0.0371041805260225,0.0249042744555413,229.99999999996,"male",33
"G14_T_11_C","German",14,"target",11,"contrastive","NP","N","post",5,"2",3169.99999999996,3325.99999999996,90.1834292941623,87.2252883911133,93.5942993164062,6.3690109252929,0.0103668661810469,0.00806367038744538,0.0117349769791408,0.00367130659169542,156,"male",33
"G14_T_12_R","German",14,"target",12,"corrective",NA,NA,"pre",1,NA,2529.99999999997,2627.99999999999,117.633309364319,111.683891296387,122.200241088867,10.51634979248,0.0182054651271774,0.0143933219876995,0.0211457919943022,0.0067524700066027,98.00000000002,"male",33
"G14_T_12_R","German",14,"target",12,"corrective","NP","Adj","gry",2,"3",2627.99999999999,2860.99999999999,148.375198364258,113.930397033691,180.146896362305,66.216499328614,0.0413835669060991,0.0137748605947847,0.0710733669873604,0.0572985063925757,233,"male",33
"G14_T_12_R","German",14,"target",12,"corrective","NP","Adj","post_pre",3,"3",2860.99999999999,3002.00000000001,142.023114522298,89.8876419067383,199.68798828125,109.800346374512,0.0439440997430214,0.0260622935325016,0.0644768828752258,0.0384145893427242,141.00000000002,"male",33
"G14_T_12_R","German",14,"target",12,"corrective","NP","N","jak",4,"1",3002.00000000001,3230.99999999999,91.9194610595703,88.5622482299805,96.7111511230469,8.14890289306641,0.0144051433787101,0.0062922723871273,0.0244751323444753,0.018182859957348,228.99999999998,"male",33
"G14_T_12_R","German",14,"target",12,"corrective","NP","N","post",5,"1",3230.99999999999,3346,NA,Inf,-Inf,-Inf,0.00622886470672445,0.00481393484451798,0.006786779622238,0.00197284477772002,115.00000000001,"male",33
"G14_T_13_I","German",14,"target",13,"information",NA,NA,"pre",1,NA,1795.00000000002,1889.99999999999,118.589819590251,110.326332092285,127.659576416016,17.333244323731,0.0206051224593592,0.0185229923928116,0.0238453044151119,0.0053223120223003,94.99999999997,"male",33
"G14_T_13_I","German",14,"target",13,"information","NP","Adj","lɪ",2,"1",1889.99999999999,2012,169.230487399631,158.512680053711,180.57942199707,22.066741943359,0.0492772953872817,0.0253857230796762,0.0685590937487181,0.0431733706690419,122.00000000001,"male",33
"G14_T_13_I","German",14,"target",13,"information","NP","Adj","post",3,"1",2012,2130,174.868757459852,162.854995727539,185.912582397461,23.057586669922,0.0557205691622936,0.0389968872961575,0.0687630719283487,0.0297661846321912,118,"male",33
"G14_T_13_I","German",14,"target",13,"information","NP","Adj","pre",4,"1",2130,2226.99999999998,147.019355773926,143.526992797852,153.724029541016,10.197036743164,0.0280046897093942,0.0229005727232358,0.0364318002648578,0.013531227541622,96.99999999998,"male",33
"G14_T_13_I","German",14,"target",13,"information","NP","N","smart",5,"2",2226.99999999998,2648.00000000002,122.538088378906,117.068893432617,143.618026733398,26.549133300781,0.0275305581323844,0.0141009493171441,0.0367304026366752,0.0226294533195311,421.00000000004,"male",33
"G14_T_13_I","German",14,"target",13,"information","NP","N","post",6,"2",2648.00000000002,2901.99999999999,109.703243255615,95.5158538818359,122.901634216309,27.3857803344731,0.0151094719428033,0.0105024596915216,0.0193948737134518,0.0088924140219302,253.99999999997,"male",33
"G14_T_14_F","German",14,"target",14,"filler",NA,NA,"pre",1,NA,1887,2339,122.150267967811,111.533340454102,134.972061157227,23.438720703125,0.0261918855430803,0.00842614594573112,0.0392627856992201,0.030836639753489,452,"male",33
"G14_T_14_F","German",14,"target",14,"filler","NP","Adj","lɪ",2,"2",2339,2518.99999999995,139.245823199932,107.850021362305,161.699783325195,53.84976196289,0.0330990212780889,0.00974776921837691,0.0526054956409782,0.0428577264226013,179.99999999995,"male",33
"G14_T_14_F","German",14,"target",14,"filler","NP","Adj","post",3,"2",2518.99999999995,2639.99999999999,166.630182266235,148.29997253418,182.500579833984,34.200607299804,0.0419404176386168,0.0330803944829808,0.0510602626555431,0.0179798681725623,121.00000000004,"male",33
"G14_T_14_F","German",14,"target",14,"filler","NP","Adj","pre",4,"2",2639.99999999999,2768.99999999995,139.546249389648,130.298599243164,148.163391113281,17.864791870117,0.0309916731090435,0.0285235511208021,0.0322563782908931,0.003732827170091,128.99999999996,"male",33
"G14_T_14_F","German",14,"target",14,"filler","NP","N","aʊ",5,"1",2768.99999999995,2994.99999999995,126.807177225749,120.994873046875,132.481384277344,11.486511230469,0.0303343162826377,0.0176528058792208,0.0371769832919512,0.0195241774127304,226,"male",33
"G14_T_14_F","German",14,"target",14,"filler","NP","N","post",6,"1",2994.99999999995,3142,106.361893790109,100.336196899414,116.489837646484,16.15364074707,0.0146238256021159,0.0135225325266974,0.0161218430114503,0.0025993104847529,147.00000000005,"male",33
"G14_T_15_C","German",14,"target",15,"contrastive",NA,NA,"pre",1,NA,1501.00000000003,1848.00000000001,113.05924987793,101.953254699707,126.16081237793,24.207557678223,0.0172751681846051,0.00437893396122933,0.0294419709275422,0.0250630369663129,346.99999999998,"male",33
"G14_T_15_C","German",14,"target",15,"contrastive","NP","Adj","<p>",2,"2",1848.00000000001,2218.99999999999,NA,Inf,-Inf,-Inf,0.0013750234099395,0.000271038172006086,0.00537947964503956,0.00510844147303347,370.99999999998,"male",33
"G14_T_15_C","German",14,"target",15,"contrastive","NP","Adj","gry",3,"2",2218.99999999999,2453.00000000003,117.758327484131,112.349212646484,120.897148132324,8.54793548584,0.0365990831886744,0.00791790871599745,0.0494205489835877,0.0415026402675902,234.00000000004,"male",33
